"MrpDate","Org","PlnrCd","Planner","ExCd","Exception","days","Item","Description","MakeBuy","xSignal","Buyer","SupplyType","xOrder","Quantity","DueDate","FromDate","ToDate","ExtCost","StdCst","Vendor","VendNum"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501510-01","POTENTIOMETER ASSY (16L070-1)","buy","LOT$","Munoz, Eric","Purchase order","MB21349","1","0000-00-00","0000-00-00","0000-00-00","7486.48","7486.48","DUKES AEROSPACE INC","14002298"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501574-01","SPRING, FEEL ASSY, RPA","buy","DCI","Munoz, Eric","Purchase order","EM3180BP(19)","6","0000-00-00","0000-00-00","0000-00-00","262.42","43.74","SUPERIOR SPRING CO","13058370"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501574-01","SPRING, FEEL ASSY, RPA","buy","DCI","Munoz, Eric","Purchase order","EM3180BP(20)","6","0000-00-00","0000-00-00","0000-00-00","262.42","43.74","SUPERIOR SPRING CO","13058370"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501653-01","LVDT, RUDDER, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8667","17","0000-00-00","0000-00-00","0000-00-00","42489.48","2499.38","KAVLICO CORP DEPOSITORY ACCOUNT","5050361"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501653-01","LVDT, RUDDER, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8667","17","0000-00-00","0000-00-00","0000-00-00","42489.48","2499.38","KAVLICO CORP DEPOSITORY ACCOUNT","5050361"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501653-01","LVDT, RUDDER, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8667","17","0000-00-00","0000-00-00","0000-00-00","42489.48","2499.38","KAVLICO CORP DEPOSITORY ACCOUNT","5050361"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501653-01","LVDT, RUDDER, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8667","17","0000-00-00","0000-00-00","0000-00-00","42489.48","2499.38","KAVLICO CORP DEPOSITORY ACCOUNT","5050361"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501691-03","POT, BRAKE, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8679","34","0000-00-00","0000-00-00","0000-00-00","37814.64","1112.2","BI TECHNOLOGIES CORP","14001934"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501691-03","POT, BRAKE, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8679","34","0000-00-00","0000-00-00","0000-00-00","37814.64","1112.2","BI TECHNOLOGIES CORP","14001934"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501691-03","POT, BRAKE, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8679","34","0000-00-00","0000-00-00","0000-00-00","37814.64","1112.2","BI TECHNOLOGIES CORP","14001934"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1501691-03","POT, BRAKE, RPA","buy","SCH","Munoz, Eric","Purchase order","DZ8679","34","0000-00-00","0000-00-00","0000-00-00","37814.64","1112.2","BI TECHNOLOGIES CORP","14001934"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1601470-01","POTENTIOMETER","buy","SCH","Munoz, Eric","Purchase order","EM3000","4","0000-00-00","0000-00-00","0000-00-00","1090.12","272.53","BI TECHNOLOGIES CORP","14001934"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","1601470-01","POTENTIOMETER","buy","SCH","Munoz, Eric","Purchase order","EM3000","4","0000-00-00","0000-00-00","0000-00-00","1090.12","272.53","BI TECHNOLOGIES CORP","14001934"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","NAS620C4L","(VM) WASHER, FLAT, CRES, LTWT, #4","buy","VM","Munoz, Eric","Purchase order","EM3544","1000","0000-00-00","0000-00-00","0000-00-00","116.63","0.12","JACON FASTENERS & ELECTRONICS","13037000"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","NAS620C4L","(VM) WASHER, FLAT, CRES, LTWT, #4","buy","VM","Munoz, Eric","Purchase order","EM3544","1000","0000-00-00","0000-00-00","0000-00-00","116.63","0.12","JACON FASTENERS & ELECTRONICS","13037000"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","NAS6303U19D","(VM) BOLT, HEX HEAD, CRES","buy","VM","Munoz, Eric","Purchase order","EM3619","200","0000-00-00","0000-00-00","0000-00-00","769.76","3.85","MDC AIRCRAFT SERVICE","14003257"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","R73006","CLAMP-GUIDE TUBE","buy","LOT$","Munoz, Eric","Purchase order","EM3310","60","0000-00-00","0000-00-00","0000-00-00","454.86","7.58","ALL NEW STAMPING CO","5000758"
"0000-00-00","KIN","PLNR06","Devaney","8","Orders to be cancelled","","S0174RD500A750","17-4 BAR","buy","LOT$","Munoz, Eric","Purchase order","EM3828","12","0000-00-00","0000-00-00","0000-00-00","1553.51","129.46","UNIVERSAL METALS CO","14001255"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-36","101272","CLAMP","buy","DCI","Munoz, Eric","Purchase order","EM3835","250","0000-00-00","0000-00-00","0000-00-00","1679.47","6.72","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-4","0101277-02","SHAFT","buy","DCI","Chong, Suzanne","Purchase order","SC0032BP(3)","250","0000-00-00","0000-00-00","0000-00-00","2481.30","9.93","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-11","0101748-01","CONTROL ASSY","make","KB","","Discrete job","1966716","120","0000-00-00","0000-00-00","0000-00-00","4052.22","33.77","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-58","0101760-01","FITTING,CABLE END","buy","DCI","Chong, Suzanne","Purchase order","CON0967YA","3962","0000-00-00","0000-00-00","0000-00-00","2680.09","0.68","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","0101770-01","SHAFT-DRIVE CONTROL","buy","DCI","Munoz, Eric","Purchase order","EM3431BP(6)","200","0000-00-00","0000-00-00","0000-00-00","1859.08","9.3","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-3","0101771-03","NUT, RETAINING","buy","DCI","Munoz, Eric","Purchase order","EM3783BP(2)","400","0000-00-00","0000-00-00","0000-00-00","415.20","1.04","AMBRIT ENGINEERING CORP","5050468"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-8","0101890-01","CABLE ASSY","make","KB","","Discrete job","1968433","4","0000-00-00","0000-00-00","0000-00-00","171.97","42.99","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-3","0101890-01","CABLE ASSY","make","KB","","Discrete job","1968720","9","0000-00-00","0000-00-00","0000-00-00","386.94","42.99","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-4","0101891-38","CABLE ASSY","make","KB","","Discrete job","1966536","78","0000-00-00","0000-00-00","0000-00-00","1466.78","18.8","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-35","0107350-01","SHAFT","buy","DCI","Munoz, Eric","Purchase order","CON627122PL","367","0000-00-00","0000-00-00","0000-00-00","2889.22","7.87","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-8","0107379-01","CLUTCH SPRING","buy","DCI","Munoz, Eric","Purchase order","MB376BP(11)","200","0000-00-00","0000-00-00","0000-00-00","660.13","3.3","SANDVIK MATERIALS TECHNOLOGY","5023031"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","0107380-01","FLANGE","buy","DCI","Munoz, Eric","Purchase order","TP6777BP(4)","206","0000-00-00","0000-00-00","0000-00-00","430.06","2.09","TNT PLASTIC MOLDING INC","14003202"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","0107381-01","RETAINER, FLANGE","buy","DCI","Munoz, Eric","Purchase order","YA0082BP(7)","150","0000-00-00","0000-00-00","0000-00-00","103.22","0.69","ALL NEW STAMPING CO","5000758"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-22","0108142-15","SHLDR HARN & REEL ASSY","make","","","Discrete job","1966325","1","0000-00-00","0000-00-00","0000-00-00","185.51","185.51","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","0108202-5","HUB (MACHINED)","buy","DCI","Munoz, Eric","Purchase order","EM3156BP(10)","86","0000-00-00","0000-00-00","0000-00-00","979.95","11.39","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-14","0108205-3","THRUST PLATE","buy","DCI","Munoz, Eric","Purchase order","EM3752","180","0000-00-00","0000-00-00","0000-00-00","2410.04","13.39","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-40","0108205-3","THRUST PLATE","buy","DCI","Munoz, Eric","Purchase order","EM3752","197","0000-00-00","0000-00-00","0000-00-00","2637.66","13.39","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-3","108265","BUSHING","buy","DCI","Munoz, Eric","Purchase order","EM3548BP(4)","490","0000-00-00","0000-00-00","0000-00-00","348.61","0.71","AMBRIT ENGINEERING CORP","5050468"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-21","0108277-03","CUP ASSY","buy","DCI","Munoz, Eric","Purchase order","EM3190BP(5)","150","0000-00-00","0000-00-00","0000-00-00","1219.37","8.13","LESJOFORS SPRINGS AMERICA INC","14003592"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-352","0108285-3","BRACKET, MOUNTING","buy","DCI","Munoz, Eric","Purchase order","CON064EM","2200","0000-00-00","0000-00-00","0000-00-00","11161.50","5.07","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","0108297-3","REEL ASSY  (-3 IS A DIRECT REPLACEMENT F","make","KB","","Discrete job","1967390","50","0000-00-00","0000-00-00","0000-00-00","6093.64","121.87","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","0108297-3","REEL ASSY  (-3 IS A DIRECT REPLACEMENT F","make","KB","","Discrete job","1968434","50","0000-00-00","0000-00-00","0000-00-00","6093.64","121.87","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-21","0108333-1","SHAFT","buy","SCH","Munoz, Eric","Purchase order","EM3279","4","0000-00-00","0000-00-00","0000-00-00","190.99","47.75","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-44","0108333-1","SHAFT","buy","SCH","Munoz, Eric","Purchase order","EM3796","50","0000-00-00","0000-00-00","0000-00-00","2387.42","47.75","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-8","0108334-1","TUBE","buy","DCI","Munoz, Eric","Purchase order","EM3696BP(2)","8","0000-00-00","0000-00-00","0000-00-00","390.01","48.75","SERRA MANUFACTURING CORP","5014588"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","0108334-1","TUBE","buy","DCI","Munoz, Eric","Purchase order","EM3696BP(1)","8","0000-00-00","0000-00-00","0000-00-00","390.01","48.75","SERRA MANUFACTURING CORP","5014588"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-1","0108337-1","THRUST PLATE, MINI REEL","buy","DCI","Munoz, Eric","Purchase order","EM2717BP(7)","20","0000-00-00","0000-00-00","0000-00-00","882.89","44.14","ALLOY DIE CASTING CO","5050145"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","0108341-03","SPRING CUP ASSY","buy","DCI","Munoz, Eric","Purchase order","JA385BP(15)","15","0000-00-00","0000-00-00","0000-00-00","564.55","37.64","SANDVIK MATERIALS TECHNOLOGY","5023031"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-266","0108346-1","PIN","buy","DCI","Munoz, Eric","Purchase order","CON049EM","141","0000-00-00","0000-00-00","0000-00-00","162.80","1.15","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-266","0108346-1","PIN","buy","DCI","Munoz, Eric","Purchase order","CON065EM","1200","0000-00-00","0000-00-00","0000-00-00","1385.57","1.15","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-16","0108351-1","(F)LOCK ASSY","make","","Munoz, Eric","Discrete job","1967392","200","0000-00-00","0000-00-00","0000-00-00","1693.47","8.47","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-3","0108370-26","CABLE & CONTROL ASSY","make","","","Discrete job","1968721","1","0000-00-00","0000-00-00","0000-00-00","57.99","57.99","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-1","0108370-30","CABLE & CONTROL ASSY","make","KB","","Discrete job","1967394","50","0000-00-00","0000-00-00","0000-00-00","3505.78","70.12","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-1","0108370-30","CABLE & CONTROL ASSY","make","KB","","Discrete job","1968436","25","0000-00-00","0000-00-00","0000-00-00","1752.89","70.12","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-4","0108371-1","RETAINER, SPRING CONTROL ASSY","buy","DCI","Munoz, Eric","Purchase order","EM3657BP(6)","42","0000-00-00","0000-00-00","0000-00-00","190.55","4.54","THUNDERBOLT MFG INC","14001913"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-30","0108385-3","BRACKET, MOUNTING","buy","","Munoz, Eric","Purchase order","EM3827","10","0000-00-00","0000-00-00","0000-00-00","218.68","21.87","AMERIFLEX INC","14000803"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-43","0108436-01","HUB","buy","DCI","Munoz, Eric","Purchase order","YA0036BP(15)","9","0000-00-00","0000-00-00","0000-00-00","1695.08","188.34","MOSEYS PRODUCTION MACHINISTS INC","5027487"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","0108437-01","HUB ASSY","make","KB","","Discrete job","1967396","20","0000-00-00","0000-00-00","0000-00-00","1115.38","55.77","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-1","0108440-01","REEL ASSY MINI","make","SCH","","Discrete job","1966719","10","0000-00-00","0000-00-00","0000-00-00","2741.66","274.17","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","0108440-01","REEL ASSY MINI","make","SCH","","Discrete job","1967397","10","0000-00-00","0000-00-00","0000-00-00","2741.66","274.17","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-20","0108440-01","REEL ASSY MINI","make","SCH","","Discrete job","1968437","4","0000-00-00","0000-00-00","0000-00-00","1096.66","274.17","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-179","0108574-01","SHAFT","buy","DCI","Munoz, Eric","Purchase order","CON2997EM","33","0000-00-00","0000-00-00","0000-00-00","1154.64","34.99","ALL TIME MACHINE INC","14001299"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-35","0906100-168","ADJUSTER ASSY, SLIDBAR  (AMSAFE PN: 5030","buy","LOT$","Munoz, Eric","Purchase requisition","273624","50","0000-00-00","0000-00-00","0000-00-00","1893.49","37.87","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-8","0913100-108","((VM) PIN, DOWEL  (McMASTER-CARR PN: 901","buy","VM","Munoz, Eric","Purchase order","EM3812","1000","0000-00-00","0000-00-00","0000-00-00","501.51","0.5","OCEAN STATE STAINLESS INC","5021320"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-20","0913100-97","PIN, SPRING, COILED, HEAVY DUTY  (SPIROL","buy","YRBY","Munoz, Eric","Purchase order","EM3820","5000","0000-00-00","0000-00-00","0000-00-00","0.00","","OCEAN STATE STAINLESS INC","5021320"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-7","0922100-313","DUST SEAL","buy","LOT$","Munoz, Eric","Purchase order","EM3813","200","0000-00-00","0000-00-00","0000-00-00","466.52","2.33","CABLECO","5002782"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-4","0922100-319","ROD","buy","DCI","Munoz, Eric","Purchase order","EM3175BP(7)","1281","0000-00-00","0000-00-00","0000-00-00","582.68","0.45","UNIVERSAL METALS CO","14001255"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-127","0922100-431","CONDUIT","buy","SUP","Munoz, Eric","Purchase requisition","274056","8000","0000-00-00","0000-00-00","0000-00-00","8490.64","1.06","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-1","1101080-01","HOOK ASSY","make","DCI","","Discrete job","1967399","600","0000-00-00","0000-00-00","0000-00-00","7971.16","13.29","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-28","1101211-98","LINK, SHLDER HARNESS","buy","DCI","Munoz, Eric","Purchase order","EM3018BP(5)","1000","0000-00-00","0000-00-00","0000-00-00","1096.32","1.1","ALL NEW STAMPING CO","5000758"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","1101214-03","BUTTON, NAMEPLATE","buy","DCI","Munoz, Eric","Purchase order","EM3624BP(6)","200","0000-00-00","0000-00-00","0000-00-00","202.94","1.01","NELSON NAMEPLATE CO","5011180"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-7","1101214-03","BUTTON, NAMEPLATE","buy","DCI","Munoz, Eric","Purchase order","EM3624BP(7)","200","0000-00-00","0000-00-00","0000-00-00","202.94","1.01","NELSON NAMEPLATE CO","5011180"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-3","1101556-01","LINK, BUCKLE PLATE","buy","DCI","Munoz, Eric","Purchase order","EM3701BP(3)","500","0000-00-00","0000-00-00","0000-00-00","262.42","0.52","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-36","1106146-03","RETRACTOR STRAP-FLT KIT","make","","","Discrete job","1965506","5","0000-00-00","0000-00-00","0000-00-00","331.01","66.2","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-22","1106146-05","RETRACTOR STRAP-FLT KIT","make","","","Discrete job","1965505","6","0000-00-00","0000-00-00","0000-00-00","399.67","66.61","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-71","1106146-05","RETRACTOR STRAP-FLT KIT","make","","","Discrete job","1968144","6","0000-00-00","0000-00-00","0000-00-00","399.67","66.61","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-3","1106260-01","SPOOL","make","SCH","Munoz, Eric","Discrete job","1968440","200","0000-00-00","0000-00-00","0000-00-00","57.38","0.29","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","1106316-03","STRAP GUIDE","buy","DCI","Munoz, Eric","Purchase order","EM3709BP(4)","75","0000-00-00","0000-00-00","0000-00-00","244.05","3.25","ALL NEW STAMPING CO","5000758"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-15","1106318-03","STRAP GUIDE ASSEMBLY","make","KB","","Discrete job","1967877","100","0000-00-00","0000-00-00","0000-00-00","800.44","8","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","1106340-01","PIN, SHAFT RETAINER","buy","DCI","Munoz, Eric","Purchase order","EM3393BP(4)","200","0000-00-00","0000-00-00","0000-00-00","212.27","1.06","A L INDUSTRIES INC","5026045"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-1","1106410-09","INERTIAL MECH ASSY","make","","","Discrete job","1967882","130","0000-00-00","0000-00-00","0000-00-00","3111.15","23.93","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-4","1106410-09","INERTIAL MECH ASSY","make","","","Discrete job","1967883","20","0000-00-00","0000-00-00","0000-00-00","478.64","23.93","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-13","1106442-01","PLATE, MOUNTING","buy","DCI","Munoz, Eric","Purchase order","EM2541BP(8)","50","0000-00-00","0000-00-00","0000-00-00","122.46","2.45","ALL NEW STAMPING CO","5000758"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-13","1107307-03","SHAFT ASSEMBLY","make","","","Discrete job","1968568","20","0000-00-00","0000-00-00","0000-00-00","689.18","34.46","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-8","1108365-03","ANCHOR FITTING","buy","LOT$","Munoz, Eric","Purchase order","EM3732","154","0000-00-00","0000-00-00","0000-00-00","7902.85","51.32","ALL TIME MACHINE INC","14001299"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-278","1108449-05","CAM","buy","DCI","Munoz, Eric","Purchase order","CON3299EM","438","0000-00-00","0000-00-00","0000-00-00","23038.86","52.6","ALL TIME MACHINE INC","14001299"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","1108466-01","STOP, WEBBING","buy","DCI","Munoz, Eric","Purchase order","EM3769BP(2)","2500","0000-00-00","0000-00-00","0000-00-00","4402.78","1.76","TNT PLASTIC MOLDING INC","14003202"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-318","1108472-01","SHAFT, BUCKLE","buy","DCI","Munoz, Eric","Purchase order","CON067EM","1000","0000-00-00","0000-00-00","0000-00-00","909.71","0.91","ALL TIME MACHINE INC","14001299"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-30","1111131-03","RESTRAINT SYSTEM","make","","","Discrete job","1968962","9","0000-00-00","0000-00-00","0000-00-00","1673.67","185.96","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-39","1111165-01-001","RESTRAINT SYSTEM  (RH FIXED)","make","","","Discrete job","1962608","189","0000-00-00","0000-00-00","0000-00-00","69896.66","369.82","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-46","1111381-01","HOOK ASSY (CAPER)","make","LOT$","","Discrete job","1968451","200","0000-00-00","0000-00-00","0000-00-00","2257.96","11.29","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-22","1111419-03","HANDLE BCKL ASSY(BUY COMPLETE)","buy","DCI","Munoz, Eric","Purchase order","EM3809","25","0000-00-00","0000-00-00","0000-00-00","565.95","22.64","ALL TIME MACHINE INC","14001299"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","1111430-53","ROTARY BUCKLE ASSY","make","","","Discrete job","1968452","15","0000-00-00","0000-00-00","0000-00-00","1174.42","78.29","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-9","1111468-01","RESTRAINER RING","buy","DCI","Munoz, Eric","Purchase order","EM3405BP(6)","450","0000-00-00","0000-00-00","0000-00-00","2571.69","5.71","ALL NEW STAMPING CO","5000758"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-44","1111475-41","ROTARY BUCKLE ASSY","make","LOT$","","Discrete job","1967412","189","0000-00-00","0000-00-00","0000-00-00","18987.25","100.46","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-4","1111475-53","ROTARY BUCKLE ASSY","make","","","Discrete job","1969667","1","0000-00-00","0000-00-00","0000-00-00","121.73","121.73","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-8","1111497-01","DOG","buy","DCI","Munoz, Eric","Purchase order","EM3038BP(22)","1500","0000-00-00","0000-00-00","0000-00-00","2781.63","1.85","CAPSTAN CALIFORNIA","14000099"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-1","1111497-01","DOG","buy","DCI","Munoz, Eric","Purchase order","EM3038BP(23)","1500","0000-00-00","0000-00-00","0000-00-00","2781.63","1.85","CAPSTAN CALIFORNIA","14000099"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-401","1111497-03","DOG","buy","DCI","Munoz, Eric","Purchase order","CON052EM","1047","0000-00-00","0000-00-00","0000-00-00","2552.14","2.44","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-3","1111498-11","BOOT","buy","DCI","Munoz, Eric","Purchase order","EM3171BP(11)","300","0000-00-00","0000-00-00","0000-00-00","1189.63","3.97","S&C PLASTIC COATING LLC","14002477"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-14","1111526-01","RING, HANDLE NH-90","buy","SCH","Munoz, Eric","Purchase order","EM3729","75","0000-00-00","0000-00-00","0000-00-00","5006.05","66.75","TAMSHELL CORP","14000955"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-247","1111552-01","DRIVE CAM","buy","DCI","Munoz, Eric","Purchase order","CON058EM","10855","0000-00-00","0000-00-00","0000-00-00","126348.62","11.64","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-273","1117487-05","LOCK BAR, SLIDE BAR ADJUSTER","buy","DCI","Munoz, Eric","Purchase order","CON059EM","42980","0000-00-00","0000-00-00","0000-00-00","83211.86","1.94","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-185","1117487-07","LOCKBAR","buy","DCI","Munoz, Eric","Purchase order","CON141MB","2280","0000-00-00","0000-00-00","0000-00-00","4414.22","1.94","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","1117534-03","ADJUSTER COVER","make","","Munoz, Eric","Discrete job","1967886","2120","0000-00-00","0000-00-00","0000-00-00","12882.01","6.08","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-282","1117534-03-901","ADJUSTER COVER - LESS PAINT","buy","DCI","Munoz, Eric","Purchase order","CON062EM","31800","0000-00-00","0000-00-00","0000-00-00","159850.65","5.03","BILLION TECHNOLOGY LTD","14002596"
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-2","2000013-01-001","RESTRAINT SYSTEM","make","","","Discrete job","1960193","1","0000-00-00","0000-00-00","0000-00-00","403.79","403.79","",""
"0000-00-00","KIN","PLNR07","Acosta","6","Orders to be rescheduled in","-4","2000114-43-001","RESTRAINT SYSTEM","make","","","Discrete job","1966784","1","0000-00-00","0000-00-00","0000-00-00","844.91","844.91","",""
