MrpDate,Org,PlnrCd,Planner,ExCd,Exception,days,Item,Description,MakeBuy,xSignal,Buyer,SupplyType,xOrder,Quantity,DueDate,FromDate,ToDate,ExtCost,StdCst,Vendor,VendNum
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-398,2000272-01,ROLLER GUIDE,buy,DCI,"Munoz, Eric",Purchase order,CON054EM,5478,,42740,42342,4152.87,0.76,BILLION TECHNOLOGY LTD,14002596
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-7,2000370-03,"FRAME, DUAL REEL",buy,DCI,"Munoz, Eric",Purchase order,EM2853BP(8),450,,42349,42342,14385.73,31.97,ALL NEW STAMPING CO,5000758
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,2000370-09,"FRAME ASSY., DUAL REEL (NUTPLATES)",buy,LOT$,"Munoz, Eric",Purchase order,EM3781,50,,42465,42464,9115.8,182.32,ALL NEW STAMPING CO,5000758
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-9,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42382,42373,792.21,31.69,ARANDA TOOLING INC,14002910
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-32,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42440,42408,792.21,31.69,ARANDA TOOLING INC,14002910
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42352,42348,792.21,31.69,ARANDA TOOLING INC,14002910
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-16,2000391-03,"BRACKET, CONTROL",buy,LOT$,"Munoz, Eric",Purchase order,EM3789,25,,42411,42395,792.21,31.69,ARANDA TOOLING INC,14002910
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-277,2000405-01,"CLUTCH, ANTI REBOUND",buy,DCI,"Munoz, Eric",Purchase order,CON3526EM,3227,,42619,42342,24463.73,7.58,BEONCA MACHINE INC,13019013
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966958,54,,42377,42376,13996.94,259.2,,
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-1,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966961,22,,42360,42359,5702.46,259.2,,
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-7,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966962,20,,42359,42352,5184.05,259.2,,
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-16,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",make,,,Discrete job,1966959,12,,42376,42360,3110.43,259.2,,
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-4,2100002-01-276,"REST. SYS, TRANSITIONAL GRAY, BH3KPBB",make,,,Discrete job,1968128,54,,42408,42404,13996.94,259.2,,
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-355,2100200-01,"RETRACTOR, EMER. LOCKING",buy,DCI,"Munoz, Eric",Purchase order,CON061EM,26880,,42697,42342,1177198.04,43.79,BILLION TECHNOLOGY LTD,14002596
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-210,2100223-01,SPLINED SHAFT,buy,DCI,"Munoz, Eric",Purchase order,CON057EM,1352,,42585,42375,9287.58,6.87,BILLION TECHNOLOGY LTD,14002596
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-27,2100224-01,LOCKING HUB,buy,DCI,"Munoz, Eric",Purchase order,EM3477BP(7),300,,42376,42349,2309.27,7.7,BILLION TECHNOLOGY LTD,14002596
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-40,BH3AAA,WEB-BLACK TYPE XXIV,buy,SCH,"Munoz, Eric",Purchase order,EM3687,506,,42417,42377,1144.89,2.26,BALLY RIBBON MILLS,5001935
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-6,BH3AAA,WEB-BLACK TYPE XXIV,buy,SCH,"Munoz, Eric",Purchase order,EM3687,494,,42348,42342,1117.73,2.26,BALLY RIBBON MILLS,5001935
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-61,BH3AAYA,BLACK WEBBING #10950,buy,,"Munoz, Eric",Purchase order,EM3815,1000,,42403,42342,3312.29,3.31,BALLY RIBBON MILLS,5001935
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-82,BH3CAA,WEB-GRAY NY-704 XXIV,buy,SCH,"Munoz, Eric",Purchase order,EM3793,500,,42424,42342,1131.31,2.26,BALLY RIBBON MILLS,5001935
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-6,BH3KRBB,"WEBBING, GREY, WARM (1502 NP)",buy,,"Munoz, Eric",Purchase order,EM3724,5921,,42348,42342,5800.74,0.98,BELT TECH USA INC,14002864
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-5,BH3KSBB,"GREY, COOL, WEBBING",buy,LOT$,"Munoz, Eric",Purchase order,EM3723,5603,,42347,42342,5489.2,0.98,BELT TECH USA INC,14002864
42341,KIN,PLNR07,Acosta,6,Orders to be rescheduled in,-5,S6061TB750A049,"(F)6061 TUBE, SAW CUT PERPENDICULARITY WITHIN .005",buy,,"Munoz, Eric",Purchase order,EM3799,100,,42347,42342,2653.33,26.53,A-ALPHA WAVEGUIDE,5028185
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,18,101246,SPRING,buy,DCI,"Munoz, Eric",Purchase order,EM2689BP(12),270,,42376,42394,488.1,1.81,SUPERIOR SPRING CO,13058370
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,27,101248,PIN-CONTROL,buy,DCI,"Munoz, Eric",Purchase order,EM3510BP(9),500,,42356,42383,349.89,0.7,THUNDERBOLT MFG INC,14001913
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,7,0101277-02,SHAFT,buy,DCI,"Chong, Suzanne",Purchase order,SC0032BP(4),250,,42376,42383,2481.3,9.93,ALLOY DIE CASTING CO,5050145
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,9,0101277-02,SHAFT,buy,DCI,"Chong, Suzanne",Purchase order,SC0032BP(2),115,,42347,42356,1141.4,9.93,ALLOY DIE CASTING CO,5050145
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,28,0101719-01,KNOB,buy,DCI,"Chong, Suzanne",Purchase order,SC0038BP(7),200,,42355,42383,2041.03,10.21,SUPERIOR MOLD COMPANY,14002814
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,25,0101748-01,CONTROL ASSY,make,KB,,Discrete job,1966716,60,,42349,42374,2026.11,33.77,,
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,38,0101766-01,"CASE, REEL(LH)",buy,DCI,"Munoz, Eric",Purchase order,EM3500BP(7),150,,42360,42398,468.85,3.13,TNT PLASTIC MOLDING INC,14003202
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,41,0101767-01,LEVEL CONTROL,buy,DCI,"Munoz, Eric",Purchase order,EM3138BP(15),100,,42353,42394,527.17,5.27,TNT PLASTIC MOLDING INC,14003202
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,7,0101769-03,"BUTTON, SPRING",buy,DCI,"Munoz, Eric",Purchase order,TP6778BP(17),100,,42347,42354,195.94,1.96,TNT PLASTIC MOLDING INC,14003202
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,38,0101769-03,"BUTTON, SPRING",buy,DCI,"Munoz, Eric",Purchase order,TP6778BP(18),100,,42360,42398,195.94,1.96,TNT PLASTIC MOLDING INC,14003202
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,11,0101770-01,SHAFT-DRIVE CONTROL,buy,DCI,"Munoz, Eric",Purchase order,EM3431BP(7),200,,42387,42398,1859.08,9.3,ALLOY DIE CASTING CO,5050145
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,23,0101771-03,"NUT, RETAINING",buy,DCI,"Munoz, Eric",Purchase order,EM3783BP(3),400,,42360,42383,415.2,1.04,AMBRIT ENGINEERING CORP,5050468
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,12,0101870-05,"FITTING, CONDUIT",buy,DCI,"Munoz, Eric",Purchase order,EM2558BP(4),575,,42376,42388,804.75,1.4,BILLION TECHNOLOGY LTD,14002596
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,27,0107377-01,LOCKBAR,buy,DCI,"Munoz, Eric",Purchase order,EM2726BP(10),75,,42354,42381,302.66,4.04,WEST COAST METAL STAMPING INC,14003212
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,29,0107384-01,LOCKBAR ARM,buy,DCI,"Munoz, Eric",Purchase order,EM3152BP(5),75,,42354,42383,113.71,1.52,ALL NEW STAMPING CO,5000758
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,5,0108106-15,REEL ASSY,make,,,Discrete job,1964817,2,,42356,42361,357.51,178.76,,
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,35,108266,BALL CAGE,buy,DCI,"Munoz, Eric",Purchase order,EM3261BP(16),100,,42380,42415,148.12,1.48,ALL NEW STAMPING CO,5000758
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,6,0108292-1,ADAPTER,buy,DCI,"Munoz, Eric",Purchase order,EM3345BP(14),55,,42349,42355,146.9,2.67,BILLION TECHNOLOGY LTD,14002596
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,35,0108296-1,CATCH SPRING,buy,DCI,"Munoz, Eric",Purchase order,EM3441BP(10),100,,42380,42415,110.8,1.11,SUPERIOR SPRING CO,13058370
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,19,0108303-1,ADAPTER ASSY,make,KB,,Discrete job,1967870,50,,42356,42375,1337.77,26.76,,
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,11,0108313-1,STRAP GUIDE DUST COVR,buy,DCI,"Munoz, Eric",Purchase order,EM3188BP(11),100,,42387,42398,194.77,1.95,AMBRIT ENGINEERING CORP,5050468
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,21,0108327-07,SPACER STRAP SUPPORT,buy,DCI,"Munoz, Eric",Purchase order,EM2829BP(30),55,,42354,42375,288.66,5.25,TCT ADVANCED MACHINING INC,14001328
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,32,0108334-1,TUBE,buy,DCI,"Munoz, Eric",Purchase order,EM3696BP(4),8,,42387,42419,390.01,48.75,SERRA MANUFACTURING CORP,5014588
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,27,0108334-1,TUBE,buy,DCI,"Munoz, Eric",Purchase order,EM3696BP(3),8,,42361,42388,390.01,48.75,SERRA MANUFACTURING CORP,5014588
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,59,0108336-1,BUSHING,buy,DCI,"Munoz, Eric",Purchase order,EM3355BP(4),45,,42360,42419,181.07,4.02,ALL TIME MACHINE INC,14001299
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,72,0108337-1,"THRUST PLATE, MINI REEL",buy,DCI,"Munoz, Eric",Purchase order,EM3751,45,,42347,42419,1986.5,44.14,ALLOY DIE CASTING CO,5050145
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,38,0108338-1,HUB,buy,DCI,"Munoz, Eric",Purchase order,EM2767BP(8),25,,42360,42398,258.04,10.32,ALL TIME MACHINE INC,14001299
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,27,0108341-03,SPRING CUP ASSY,buy,DCI,"Munoz, Eric",Purchase order,JA385BP(16),15,,42361,42388,564.55,37.64,SANDVIK MATERIALS TECHNOLOGY,5023031
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,32,0108341-03,SPRING CUP ASSY,buy,DCI,"Munoz, Eric",Purchase order,JA385BP(17),15,,42387,42419,564.55,37.64,SANDVIK MATERIALS TECHNOLOGY,5023031
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,6,0108352-1,HUB ASSY,make,,"Munoz, Eric",Discrete job,1968435,60,,42349,42355,1554.68,25.91,,
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,4,0108352-1,HUB ASSY,make,,"Munoz, Eric",Discrete job,1969848,8,,42356,42360,207.29,25.91,,
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,36,0108360-1,"ADAPTOR, REEL",buy,DCI,"Munoz, Eric",Purchase order,DZ8671BP(7),45,,42354,42390,275.54,6.12,TCT ADVANCED MACHINING INC,14001328
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,27,0108363-1,LEVER (MACHINED),buy,DCI,"Munoz, Eric",Purchase order,EM2986BP(6),20,,42349,42376,518.77,25.94,ALL TIME MACHINE INC,14001299
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,17,0108436-01,HUB,buy,DCI,"Munoz, Eric",Purchase order,EM3811BP(1),9,,42381,42398,1695.08,188.34,MOSEYS PRODUCTION MACHINISTS INC,5027487
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,11,0108436-01,HUB,buy,DCI,"Munoz, Eric",Purchase order,EM3811BP(3),9,,42387,42398,1695.08,188.34,MOSEYS PRODUCTION MACHINISTS INC,5027487
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,11,0108436-01,HUB,buy,DCI,"Munoz, Eric",Purchase order,EM3811BP(2),9,,42387,42398,1695.08,188.34,MOSEYS PRODUCTION MACHINISTS INC,5027487
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,59,0108439-01,ADAPTER,buy,DCI,"Munoz, Eric",Purchase order,EM3770BP(2),20,,42360,42419,151.62,7.58,TCT ADVANCED MACHINING INC,14001328
42341,KIN,PLNR07,Acosta,7,Orders to be rescheduled out,36,0108441-01,"LEVER, DUAL REEL CNTRL",buy,DCI,"Munoz, Eric",Purchase order,EM3694BP(6),4,,42360,42396,110.8,27.7,TCT ADVANCED MACHINING INC,14001328
